wafer_id,temperature_c,pressure_torr,gas_flow_sccm,etch_rate_nm_min,voltage_v,current_ma,process_step,defect_label,process_step_encoded,power_consumption,zscore_anomaly,zscore_score,isolation_forest,iforest_score,oneclass_svm,svm_score,lof_anomaly,lof_score,mahalanobis_score,mahalanobis_anomaly,risk_score,ensemble_votes,ensemble_prediction
2395,448.7484304531446,761.321877022198,113.04190389373836,93.30471525218016,5.256960169018845,15.47879940614484,Etching,0,2,81.37143194233599,0,2.2554690824676755,0,-0.1193661142673983,0,-0.2524136042577607,0,-0.519414817005309,2.8940359403822367,0,33.59097893712809,0,0
2396,428.255321704522,704.9269373146873,118.4067142249065,89.3212587244422,4.330033440832711,19.60759020635379,Deposition,0,1,84.90152128765587,0,1.8072154159905587,0,-0.09623764003746044,0,-0.21614611049247057,0,-0.43929053765001536,3.0642300770325104,0,34.25405692384337,0,0
2397,436.1721028031203,801.6599356030745,137.84558888853587,95.29673873549164,4.817996501711544,17.839239326869116,CMP,0,0,85.9493926700504,0,1.7763685187567566,0,-0.10616314825042722,0,-0.07893573300020373,0,-0.4667390916294496,3.096741087243783,0,35.69264235466692,0,0
2398,434.9406394187776,764.271337375314,118.34575947818108,89.16273694164704,5.434727212027556,16.077159181733926,Oxidation,0,4,87.37497449706804,0,1.9560977913517534,0,-0.10289734250562355,0,-0.13794444416766294,0,-0.4941179289848008,3.620572281352275,0,39.71772717045683,0,0
2399,453.10900994098415,771.4405850374086,106.72492509462568,86.77604741426049,4.821966685750694,17.610536532484616,CMP,0,0,84.91742047783637,0,1.4069175040976047,0,-0.12478200307220627,0,-0.20270386403741147,0,-0.551451591311086,2.6226792135136003,0,27.281838688133185,0,0
2400,451.04016505554375,800.965793875788,114.98822863046964,98.83295302226216,4.153775434352529,20.034475070006145,Etching,0,2,83.21871038593969,0,2.1328787517478656,0,-0.12287389675742655,0,-0.22182458286295537,0,-0.5259113082386242,2.6047918147485314,0,30.969184563194197,0,0
2401,439.1739366999412,741.0957150957296,127.57056001819416,100.0298443860771,5.511670310939277,18.54930574158711,Etching,0,2,102.23765774444112,0,1.3195966022296715,0,-0.16896982130579452,0,-0.26495896545329956,0,-0.5271489303028853,2.233853575325434,0,22.54253679995857,0,0
2402,452.652313082091,777.2212579265209,126.89940276896088,93.4992239992671,5.293958777015333,21.793227179650295,Etching,0,2,115.37244630719879,0,1.232238315211993,0,-0.1727115358190664,0,-0.3625825649440779,0,-0.5922293632335286,1.6734237947796162,0,15.703234981119166,0,0
2403,441.799798731191,756.7040763069419,117.99783333508344,105.94121043148778,5.347758870031516,19.57230830411734,Lithography,0,3,104.667985340335,0,1.3467775585610966,0,-0.1715451698462665,0,-0.2755261100021922,0,-0.5735779831586765,1.911869442089471,0,19.50783239002313,0,0
2404,445.9251733451092,754.4773939895224,126.83414673560031,92.9165553080391,4.3024865413018425,19.350523290558115,CMP,0,0,83.25536602477413,0,1.754777736376353,0,-0.1339193368899263,0,-0.20039096162367087,0,-0.554969288557412,2.468160199481109,0,27.73702863909303,0,0
2405,475.1017813544781,736.8342283658686,97.26827797453169,92.57780363899568,5.604982290338886,19.359438098987816,Etching,0,2,108.50930769573861,0,2.2867666828575803,0,-0.09059101478563703,0,-0.12353579615177757,0,-0.4694506973261805,3.370904556812435,0,40.12618724349603,0,0
2406,470.1069157768552,809.9680964105958,121.03829235032698,100.28391185876558,4.690689565955521,19.80301118774092,Deposition,0,1,92.88977795283678,0,1.6583364851184297,0,-0.14604157836466464,0,-0.2126778670542666,0,-0.5450406626758462,2.4842868645891953,0,27.11489053057756,0,0
2407,430.50628144608606,748.7349987977328,128.6068542136863,93.94059532045333,4.796224422311908,19.163042930114493,Etching,0,2,91.91025450722667,0,1.3099248646682224,0,-0.17627350599855307,0,-0.33501063730155345,0,-0.5619673937326108,1.7426978239974849,0,17.267278596986394,0,0
2408,462.4459862681876,780.9839274068711,111.67136724845464,95.67838183220914,4.718889133603199,18.297492604871675,CMP,0,0,86.34383902531383,0,1.4069175040976047,0,-0.14557126932692516,0,-0.22046022582688407,0,-0.5596533590021449,2.3437330149926936,0,24.461750125097105,0,0
2409,462.1709483173738,703.7497783758419,111.63661463503712,74.83649223504747,5.378774872782083,21.97836976795207,Etching,0,2,118.21670305257398,0,2.5287695967273276,0,-0.06390586376530061,0,-0.04541517078895607,0,-0.32362395468147986,3.8092177010961477,0,47.762363941962455,0,0
2410,432.7760506687107,795.3996558906936,101.33551847236524,95.1336590779038,4.928080658997882,18.75180989922211,Etching,0,2,92.41043168556149,0,1.8795009555844726,0,-0.1357308105251398,0,-0.2056426779128273,0,-0.5192885969542216,2.605266241616783,0,29.732298664380032,0,0
2411,462.2816646563229,791.5663346787118,135.89895594810693,80.38243250022992,5.19269641303505,19.232946767307627,Oxidation,0,4,99.87085369069239,0,1.8377634000987033,0,-0.09884693101491215,0,-0.11162778841836779,0,-0.44966399802556656,3.168959966725603,0,36.44294843886068,0,0
2412,473.0689787761883,762.9230233089191,112.79846022978434,85.23239543200904,5.030360409153747,20.85881016018062,Etching,0,2,104.92733281182653,0,1.537896904672792,0,-0.15833383605117085,0,-0.27685058197701984,0,-0.5518797254333665,2.157069802659186,0,22.833313504271562,0,0
2413,433.16182790633377,753.1917260158623,122.41043277862111,84.31741968995595,4.961983198522832,20.637482492314504,CMP,0,0,102.40284138667367,0,1.4069175040976047,0,-0.15471218371106987,0,-0.20863312094518738,0,-0.5342690645622412,2.281543260353984,0,24.251532723869673,0,0
2414,436.237457684786,772.000000168407,126.03917041483376,86.65933477172939,4.621286374501522,18.2131238753079,Oxidation,0,4,84.16806120206876,0,1.397662390445612,0,-0.130081292779482,0,-0.2082039104248563,0,-0.5411821912966495,2.6385507919647493,0,27.310181486953166,0,0
2415,465.26492200265255,828.6637198264086,135.1206794914145,90.60916912294198,5.724856234923106,21.50996388822149,Oxidation,0,4,123.14145087845564,0,2.275148540780634,0,-0.035088593547808244,0,-0.015941986799771657,0,-0.3057474983479955,4.112417888698859,0,49.829945225412246,0,0
2416,454.0724296623847,707.1028990328955,118.46102226014364,91.10805907563612,4.414642548597908,21.07534067967681,Etching,0,2,93.0400956906976,0,1.7354253830722093,0,-0.13996016603776784,0,-0.21689963421968061,0,-0.5300073807269328,2.578800151418432,0,28.451120762703745,0,0
2417,458.27214412859286,783.4608216272238,114.6057020622158,100.314201634057,5.164901589613874,20.355949668374507,Etching,0,2,105.1364768002875,0,0.7837999005129848,0,-0.18473274504137366,0,-0.3289468873007657,0,-0.5812475037639036,1.3764345700211553,0,11.412904201287272,0,0
2418,455.10883824600745,732.6514809353829,121.73067648570552,96.77910251307758,5.150662636842911,19.137366298837016,Deposition,0,1,98.57011756299653,0,0.8925183041245944,0,-0.18945049702935984,0,-0.32368767229917506,0,-0.5821486385597252,1.3454804592436163,0,11.722623328922124,0,0
2419,455.8604388139221,759.4024481110081,132.84080276542286,79.79140456945612,5.46174251446097,19.186538618957183,CMP,0,0,104.79193368050571,0,1.9114035662413613,0,-0.1119077170566633,0,-0.10942522798630688,0,-0.5110269623503565,2.9607205845081377,0,34.38550084487931,0,0
2420,430.1029180753338,752.5635964276402,118.29827468599215,95.66635710037446,5.555236012951712,19.59640579399678,CMP,0,0,108.86265919122651,0,1.4303632860651234,0,-0.1467096556238205,0,-0.18215644320592017,0,-0.5625970446614292,2.4762602612435507,0,26.06915947974801,0,0
2421,465.7097655993217,747.1504522660673,110.45130918415924,97.54604197266742,4.945044560233289,17.53633611774447,Lithography,0,3,86.71796352547484,0,1.2260425618370565,0,-0.15670798112180467,0,-0.2866109619318328,0,-0.5634376664676701,2.0714251246059985,0,20.31847197203657,0,0
2422,467.5438498864166,759.6860461284181,104.59242191684638,92.37146786997631,5.212157722369901,19.921463102806086,Lithography,0,3,103.8338077521978,0,1.553376854813586,0,-0.15578993562981275,0,-0.2661109790614443,0,-0.5713057710243209,2.1593623774619695,0,22.909063945168178,0,0
2423,446.5591388389796,725.9748656416663,107.78702615394776,94.51291218474638,5.705949484181004,21.784204080894,CMP,0,0,124.29956803867084,0,1.9377383884035226,0,-0.0867187419572577,0,-0.1809692234742356,0,-0.5210261131658545,3.4187815673012643,0,37.4584135247752,0,0
2424,449.34784575279207,790.875413083839,128.64391497406666,96.52248100317644,4.973929293231099,21.75274237966805,Etching,0,2,108.19660253034047,0,1.0284245004277448,0,-0.17728455137338883,0,-0.34662959424299944,0,-0.5906414141391574,1.6075953916262555,0,14.280556245901721,0,0
2425,427.0333874616642,706.175694664042,116.79375523693189,101.11679678108464,4.57342660997393,19.238296457447092,Oxidation,0,4,87.98493694905571,0,1.7660160095547568,0,-0.10565564786163334,0,-0.12887724221575525,0,-0.45218399526352404,3.065253672486356,0,34.90217462439519,0,0
2426,457.71382134026754,776.1929353848502,113.9247909007929,82.40096010029812,4.846212754920232,22.128166545451077,Deposition,0,1,107.23780295556416,0,1.5862613980901867,0,-0.14778159095128912,0,-0.2658029697968831,0,-0.5302703691522841,2.313423588089818,0,24.840089715935118,0,0
2427,458.58086162571215,750.2039244239629,112.84032776816058,93.0454636908828,4.478141600554213,23.81180910905889,Etching,0,2,106.63265295573237,0,1.913701332082486,0,-0.13459733367354132,0,-0.2207736352863624,0,-0.47367713689479407,3.534975569513499,0,37.46781289869858,0,0
2428,449.0671347450103,724.8722531857763,120.85045860200182,107.06668878446185,5.148726724397889,19.367584929474344,Oxidation,0,4,99.71840211343036,0,1.4870085165032438,0,-0.14373362021007013,0,-0.19688502827458298,0,-0.5522358382210668,2.383260719275197,0,25.600386950910835,0,0
2429,466.8653003980575,766.0715011179609,117.60544906234416,106.33329046638364,5.425782483256255,21.38302941286433,CMP,0,0,116.01966642727258,0,1.4069175040976047,0,-0.11890580001161583,0,-0.14208236377981698,0,-0.5061974047438247,2.76975478939067,0,29.782847306516647,0,0
2430,444.9888415353009,713.2914673988057,117.26867856280748,101.80749542220624,4.951583403172985,15.474380074618416,Etching,0,2,76.62268355187129,0,2.2576801618866296,0,-0.09135950995738779,0,-0.24820419831136453,0,-0.42505516172125635,2.888174529588811,0,35.03169758761875,0,0
2431,458.469088888404,761.1914146515891,133.49323927810738,99.2945974716454,4.351615980218544,17.483706543636018,Deposition,0,1,76.08237678873803,0,1.872810294492979,0,-0.10866235622462794,0,-0.21347043713350577,0,-0.5292389444901417,3.3093447576351283,0,35.414129282820475,0,0
2432,434.70503491961824,717.3136927656534,135.38016281861633,108.23707798721672,5.408660334023071,20.18224205866704,Lithography,0,3,109.15889207436454,0,1.6328352208852193,0,-0.10896750009647521,0,-0.11892780707444361,0,-0.4400349562826946,3.09228029433404,0,34.62408885982447,0,0
2433,449.6467177368864,773.8381625295349,103.89978327091004,110.34278401285331,4.2894804153736885,17.986533874963225,Oxidation,0,4,77.15288479711018,0,1.8951993723940257,0,-0.04925172145210188,0,-0.03527525588144875,0,-0.4326352001347791,3.912759534824488,0,44.49765777388627,0,0
2434,447.38468613145744,732.2692799910888,123.27592731142956,93.96736009562518,4.381618088830783,24.07840408944489,Etching,0,2,105.50237090848884,0,2.0470841006761935,0,-0.11560155611045525,0,-0.1900724655235937,0,-0.465216099598325,4.196303492262462,0,44.11231065917732,0,0
2435,453.3796188306141,746.4701794891207,112.23137901378608,87.24454045369345,4.9286646450021125,21.195759374593106,Deposition,0,1,104.46678985352912,0,0.982766971892157,0,-0.18170161805603413,0,-0.30596917529472634,0,-0.5690601354365319,1.6490235715335686,0,15.051457828236858,0,0
2436,444.4570960674996,768.8184816382949,117.51748886138908,92.83766145900404,5.1007140982702,21.931663293716262,Etching,0,2,111.86714416077359,0,0.9730270033791847,0,-0.18922011428688346,0,-0.3747071595861243,0,-0.598236558119169,1.215249141192911,0,10.296536285439121,0,0
2437,448.027911064925,736.8237366447329,123.09278385126694,119.77356411017642,5.168898999503342,19.941947187678824,CMP,0,0,103.07791086654156,1,3.0702440311337424,0,-0.10855918728276093,0,-0.047595371552447585,0,-0.36971720155837695,3.542843481124314,0,47.29536790192672,1,0
2438,462.3907075716226,758.2610800099509,117.8728008306908,82.44514925819844,4.973544179181411,17.993583960272694,Oxidation,0,4,89.49188476822626,0,1.580755572121483,0,-0.13058373481451102,0,-0.20525862976082032,0,-0.5426351642821257,2.4845506405048394,0,27.076083682763674,0,0
2439,443.4485364414267,714.5850849626544,122.30459880627632,91.23568688376466,5.704017506053943,18.96237943565024,CMP,0,0,108.16174425738626,0,1.8086432596626343,0,-0.11529212185784499,0,-0.13368359401883567,0,-0.5327874117951992,2.9706702926116497,0,33.33284829950719,0,0
2440,425.9013434889198,778.9262681078847,126.72970206031916,83.69847078005895,5.026067336433281,20.50876095925272,CMP,0,0,103.07841356801816,0,1.6180360367392652,0,-0.1292113901978466,0,-0.14346594478255315,0,-0.5275521547619497,2.7263021368644114,0,30.14138115158679,0,0
2441,476.2437585630813,812.9474141665231,122.9457680054032,95.99811090301908,5.413867240701174,18.72416932318198,Lithography,0,3,101.3701669081168,0,1.7566311003143125,0,-0.12185144531239972,0,-0.1572303172074755,0,-0.4932692278160078,2.9340199681857024,0,32.77830888046325,0,0
2442,470.7218111803573,843.7662660372988,113.53163695832376,85.37847176884105,5.314781825637879,21.3423839834544,CMP,0,0,113.4301145110484,0,2.7734166309580157,0,-0.057926827439249706,0,-0.0197325905295897,0,-0.23314769188702766,3.84010421792381,0,50.64749670291223,0,0
2443,430.6160595734157,762.7350443999932,113.70800393029675,94.12999181733106,4.482850507118188,21.42282993840928,Deposition,0,1,96.03534405330474,0,1.3025797347676842,0,-0.15869275102497538,0,-0.2767028444126445,0,-0.5394425735198127,2.3484812977786116,0,23.228883856346712,0,0
2444,460.3456170786779,783.6461242239156,105.60294703381965,79.39923871984993,4.932107805085791,20.009962607879174,Oxidation,0,4,98.69129275779571,0,1.9602661610812806,0,-0.10883534816942281,0,-0.15025101128663065,0,-0.4883640556214701,3.0060749242289604,0,34.74673321273733,0,0
2445,442.45537844172986,706.5812298127753,111.4607970247928,99.9409653206772,5.849328205312408,16.348729825966,Lithography,0,3,95.62908649205514,0,2.178098669289141,0,-0.06554453724311293,0,-0.0754643685571948,0,-0.4098000907983188,5.320866308198538,0,56.42917632913085,0,0
2446,453.95230822996587,805.0820297891677,139.62068361898528,104.7787620517438,4.7982596584238975,23.42956986733192,Etching,0,2,112.4211599086429,0,1.9541143999654575,0,-0.09243723497516804,0,-0.1353659896738228,0,-0.3632732761308133,3.376737324697431,0,39.362496049714075,0,0
2447,454.4133619352024,783.2868551417232,112.07996425904756,91.92845102349231,4.730151790257324,19.57465428662097,CMP,0,0,92.59108601752837,0,1.4069175040976047,0,-0.168827939923263,0,-0.24867259941435582,0,-0.5770056052973299,1.9956926948686329,0,20.832033282084666,0,0
2448,446.4838829952552,745.481996651463,108.0662118755618,93.91895994339438,5.068230232590809,25.418553296942072,Etching,0,2,128.8270802882826,0,2.7175873913451354,0,-0.07960806872067538,0,-0.16744828750142815,0,-0.5031436304856924,3.078036529594414,0,39.33105976015705,0,0
2449,438.24351501620407,797.1154240086703,123.19927861844774,93.6927421541495,4.812592028295979,21.30507139270439,Lithography,0,3,102.53261674680587,0,1.2342969594677764,0,-0.17304966116513104,0,-0.31388695267382904,0,-0.5847951915900425,1.8462925813123712,0,17.770232613542838,0,0
2450,439.6418842152561,752.3657177006397,118.8963524070814,96.4472854018002,4.682518168199104,19.580089846535888,Etching,0,2,91.68412644137511,0,0.788539592159477,0,-0.19478575873244186,0,-0.3773915458447561,0,-0.604748602272994,1.1170049653213918,0,8.378822858326929,0,0
2451,436.2571212677814,746.2592445095634,118.04406763150774,94.69464330426857,4.806686642280965,20.89564375299601,Deposition,0,1,100.43881170938761,0,0.9251426994497065,0,-0.18857024279064527,0,-0.33068003258148637,0,-0.5902601693547916,1.426536537890314,0,12.363857690617438,0,0
2452,437.5226668765433,774.2600477628247,134.09045966412089,101.14493561944556,5.57280386854745,15.961428965842776,Lithography,0,3,88.94991308839396,0,2.0139999190780844,0,-0.0962426112972889,0,-0.09913560246352948,0,-0.4398324720888587,4.338725278686452,0,46.80301860796362,0,0
2453,448.99232564925967,728.0993650050905,125.49126675558364,104.86431306760755,4.945352523408971,22.05228480647193,Oxidation,0,4,109.05632231461928,0,1.397662390445612,0,-0.14875272302987802,0,-0.19887936065670198,0,-0.5483024614090799,2.4125110888058483,0,25.300211419138474,0,0
2454,439.2636001633387,790.6487429319984,114.70007068296523,88.48743022006254,4.468769986898115,25.133882475058957,Oxidation,0,4,112.31753965876798,0,2.575160919902804,0,-0.06653839303303977,0,-0.12178171705483415,0,-0.4194242338681655,4.8748109534231485,0,54.29402153748061,0,0
2455,460.2307809856893,728.3203056421947,115.7552408240822,92.52537205780564,4.395301384764734,15.821533052313242,Oxidation,0,4,69.5404061339334,0,2.389814645347781,0,-0.05019636185439624,0,-0.09707315308785891,0,-0.3368413829385599,4.473078008619903,0,51.6280592447134,0,0
2456,472.3086923300389,728.4983563053045,114.97413486094317,102.21295559139796,5.882721972821788,19.425181980348583,Oxidation,0,4,114.27294486185846,0,2.263003002673467,0,-0.06544845853685322,0,-0.08984542954496849,0,-0.42005034654327433,3.4285161028706463,0,41.798239793284445,0,0
2457,441.29920137944936,732.7093063477499,128.74739621580258,83.62664761552774,4.910666252226359,19.789323754416948,Lithography,0,3,97.17876431519673,0,1.4335447030563018,0,-0.1585241692234975,0,-0.2842828439899935,0,-0.5768440002846205,2.1546319637530416,0,21.911186191744623,0,0
2458,453.5910675080307,782.7850011254836,116.91852370546864,79.23422974523544,5.173831400386168,21.75045725832613,Lithography,0,3,112.53319873588497,0,1.9808257449400872,0,-0.13816497859026894,0,-0.25571455534898424,0,-0.4806707658482554,2.539147538255653,0,29.455800792558843,0,0
2459,457.495276654544,741.4967391544087,102.0684649754585,96.81052762318782,4.691449109464156,24.211951348331077,Lithography,0,3,113.58913759151731,0,2.1139004492156475,0,-0.09564694332370316,0,-0.13192682237680164,0,-0.4822108576786861,3.4384740284106305,0,39.43271289458569,0,0
2460,457.0800340637891,719.5601264689849,119.51680321265655,98.97077128856394,5.128394387708567,20.76576424519113,CMP,0,0,106.4950288115174,0,1.4069175040976047,0,-0.15838935125795495,0,-0.2080060731881901,0,-0.5681127859262063,2.112719741717175,0,22.53116483740503,0,0
2461,451.1393290187413,741.8296000019261,104.62973998872071,89.22159849637126,5.583731860640613,24.28358364843105,Lithography,0,3,135.59301970827588,0,2.8302467711896875,0,-0.03878318575902473,0,-0.08795495227741906,0,-0.43735443708992583,4.652152582479375,0,54.57036642851448,0,0
2462,461.1402362753959,759.0387288795854,141.84230601754902,90.37079156703636,4.739094726502498,20.340864953769326,Lithography,0,3,96.39728583490769,0,2.1765725168039456,0,-0.14188113963310744,0,-0.20877472027217325,0,-0.5295845475815208,2.610268414288215,0,31.074187046135858,0,0
2463,457.2337342902098,724.5708254900684,110.34332086152769,88.91846142607281,5.183434711979433,20.90284763759246,Lithography,0,3,108.34854602391404,0,1.1591179026224292,0,-0.1560889242751894,0,-0.2712002345558411,0,-0.569364859123846,2.0552195281832164,0,19.99196659688244,0,0
2464,431.4350636650905,725.4495667289697,118.38135234642267,88.06459808524453,4.437701489643845,20.656471132320508,Oxidation,0,4,91.6672527146838,0,1.4109909788818844,0,-0.11659247516885224,0,-0.18582655958306338,0,-0.5177208322851121,2.840820586603974,0,29.705806694945856,0,0
2465,463.0373409658391,823.3388900229875,122.58202734701138,100.5479665648368,5.809146447346717,22.44059956601017,Deposition,0,1,130.36072924521827,0,2.4167449263976835,0,-0.05030414150038354,0,-0.14355952341704598,0,-0.3400068829885452,4.308427782921369,0,49.84245262100958,0,0
2466,463.3093625590012,734.1830378855834,117.1134183932077,85.55601210401889,5.10741437209783,19.155357883779597,Oxidation,0,4,97.83435015829339,0,1.397662390445612,0,-0.14744825994025623,0,-0.22857140226048933,0,-0.5656443712535593,2.29321151749375,0,23.82164579718816,0,0
2467,438.5507084373213,750.3087289368098,117.09969598533807,92.8758171085332,4.834882462259083,21.63657351752302,Deposition,0,1,104.61028984325135,0,0.825387721966747,0,-0.18633447882719134,0,-0.32707184410303214,0,-0.5915220736414467,1.5045091247351703,0,12.522195530494615,0,0
2468,450.5690675317141,748.9828899760214,124.21827286160875,87.75731065988118,4.880850350685535,17.538406787487148,Deposition,0,1,85.60233891917223,0,1.2250065645998924,0,-0.16744313896286284,0,-0.31360117779164887,0,-0.580276326519966,1.7995851180656293,0,17.49540074122927,0,0
2469,460.2499348921661,747.3592957668867,135.2621595879628,83.35768819279028,4.795984730194266,19.43099179069718,Deposition,0,1,93.19073992071381,0,1.5176815260606078,0,-0.14324017106329717,0,-0.22626128060691553,0,-0.508921358958552,2.4501995324981847,0,26.359326484835087,0,0
2470,446.8602927063096,778.640402199073,127.67509081817298,101.96142539797415,4.816437934350603,18.726512754122385,Oxidation,0,4,90.19508640705544,0,1.397662390445612,0,-0.16559716185492535,0,-0.2249153542452158,0,-0.5730422009764047,2.0737654854902727,0,21.794657342145822,0,0
2471,466.09467071649016,788.4442885141615,134.78513878573543,90.84139822261167,4.021001943060136,20.17592311723589,CMP,0,0,81.12742605743742,0,2.4704580550152735,0,-0.06060266507363443,0,-0.019202429428552936,0,-0.3537863129515575,3.608642159733925,0,45.97080661157392,0,0
2472,485.4580874192904,750.8213670540522,109.53380891906498,96.50752064336604,4.960813707161297,19.36784050119244,Etching,0,2,96.08024863642919,0,2.3668381022412084,0,-0.1419017004016373,0,-0.2231275623911776,0,-0.4819292223605407,2.631076277058006,0,32.53658113241944,0,0
2473,438.2102095104752,722.9056514022295,123.1736263325536,82.93539296159192,4.944048527757715,22.26426738491395,CMP,0,0,110.07561838598794,0,1.5196727943227732,0,-0.12620556677876643,0,-0.15201997360843034,0,-0.4991235427920444,2.8090669825320562,0,30.507305575335376,0,0
2474,429.2843309526934,798.2332068354671,121.5524605205828,89.06448436994819,5.195464614904191,18.242663809656715,Oxidation,0,4,94.77911430466474,0,1.397662390445612,0,-0.13599706217661728,0,-0.15495522280436058,0,-0.5143843541379853,2.7015227111674585,0,28.681886647626975,0,0
2475,454.5572789340731,757.1397672640995,123.51091291676735,101.04870304556005,4.79074250142339,16.537368128377974,Deposition,0,1,79.22627235430494,0,1.7258461063946728,0,-0.13860136513666083,0,-0.2888006270071095,0,-0.5608457978914081,2.291558244808139,0,24.92174994660019,0,0
2476,460.82343757689216,811.9096544457151,133.76231970635573,115.69817164676248,4.691585474343591,17.285432360576884,Etching,0,2,81.09608338063116,0,2.5624633282667624,0,-0.04798149809992447,0,-0.0001378442361055221,0,-0.3539456357863551,3.9334928681096506,0,49.430884009910656,0,0
2477,446.53700439232847,692.6324230730452,117.79210850207946,79.19027148487751,4.9968900222188095,21.98833609260264,CMP,0,0,109.87329722631986,0,2.212840007056157,0,-0.08743683488057263,0,-0.051764132875087354,0,-0.35065039903151707,3.4769958979511917,0,42.79069228785845,0,0
2478,471.79890994981554,765.8620966384996,115.94496633445912,93.3911376376846,4.355052752763807,18.06088531336756,Lithography,0,3,78.65610830133281,0,1.6694112790959361,0,-0.12123849624013605,0,-0.20221204162311956,0,-0.49773858607718924,2.9690598224666855,0,31.97529450636068,0,0
2479,429.92091300415126,817.5581900162863,125.33980797418664,98.298244785148,5.0573692750138335,20.795688831041417,CMP,0,0,105.1714777468572,0,1.9087513087094288,0,-0.12907953666919914,0,-0.1558305093598371,0,-0.49873621839748417,2.848622466337935,0,32.75177966959191,0,0
2480,460.3937793454742,749.4020759368552,102.21797272434152,90.07119877408573,4.255272296191311,19.41042499350384,Oxidation,0,4,82.59664373215631,0,1.8748209152787594,0,-0.09093018402231695,0,-0.09124334693208624,0,-0.5015472494992108,3.175449993406733,0,36.535309472073386,0,0
2481,440.9120876886166,753.2351972999609,117.6314795087782,101.79617589595298,5.448327459532319,21.64848810950651,Etching,0,2,117.9480522243832,0,1.4357854626290711,0,-0.16182378072949855,0,-0.32356133576214163,0,-0.5936619443447387,2.0534772469475784,0,20.39475231936642,0,0
2482,475.79066859310944,768.8653507477102,118.65802310714548,88.06613863471749,5.27370798226431,19.53846858976678,Lithography,0,3,103.04017776307356,0,1.7200020811823635,0,-0.15354953222434797,0,-0.2688422192932002,0,-0.5586159156341868,2.1932831380348583,0,24.17324812502656,0,0
2483,479.8877302975218,743.2361254334513,110.79641383693075,96.23078128173312,4.629525649430395,25.528697032234277,Etching,0,2,118.18575770726619,0,2.772694491768614,0,-0.055337263424234395,0,-0.029622148149967165,0,-0.3663119277249982,4.496772931672172,0,54.29768456278644,0,0
2484,438.5001511832498,750.6378420384181,130.57059011356577,90.82342476401313,5.264455205335215,23.79623403163701,Etching,0,2,125.27420811522646,0,2.014763062876288,0,-0.10362750447648811,0,-0.25489015848425534,0,-0.4932466535684237,2.8632493883770005,0,32.58326759654894,0,0
2485,441.7566429613713,749.8655471742579,109.37759682656716,104.75544866363818,5.0446056897015525,19.36957963918861,CMP,0,0,97.71189165497822,0,1.4069175040976047,0,-0.15974426147409743,0,-0.1941927906705081,0,-0.5217266345812366,2.307858249514733,0,24.697065337540874,0,0
2486,462.89381830469705,741.1773779672088,118.64126951636204,89.58908397571516,4.596395907566056,19.09573082181003,Deposition,0,1,87.77153900135062,0,1.00750719222276,0,-0.17116493494861346,0,-0.2934809010831937,0,-0.5700655883919659,1.881195746903047,0,17.310408657972907,0,0
2487,444.1930402531573,796.8656965060168,122.93157225322967,92.18500962970788,4.190849537108364,26.264652301616923,CMP,0,0,110.07120594054341,1,3.1409075438270357,0,-0.05072759838615715,1,2.3219474000635287e-05,0,-0.21219665008839605,7.58291101542324,1,82.38285609386828,3,1
2488,449.3188317310164,773.832340968893,133.53451561476118,102.56551229997724,5.126574273370581,17.84229807734282,Lithography,0,3,91.46986630111509,0,1.3446870400965387,0,-0.16436162311976094,0,-0.24155159662128434,0,-0.5648672543152959,2.1817410549273455,0,22.250041707118143,0,0
2489,450.38082630813614,767.518846963099,119.89443565119149,86.77569072725709,4.682287261145986,19.8899529041633,Oxidation,0,4,93.13047310795744,0,1.397662390445612,0,-0.16529449138695324,0,-0.25874341227249964,0,-0.5831062518521504,1.9655385977117472,0,20.408879360323052,0,0
2490,421.2049026570352,784.2571302067036,129.3615359412821,95.55000045410858,5.437987827878432,20.04489783941085,CMP,0,0,109.0039104617829,0,1.9322695623011872,0,-0.11842506831264732,0,-0.11957612264682704,0,-0.524817667175669,2.9325955489192865,0,33.89690354579653,0,0
2491,449.79243380858645,752.069325003896,127.00595397277128,80.41972525050718,5.00561349355274,19.995324204370853,Deposition,0,1,100.08886464536045,0,1.8331168441859589,0,-0.16137321142079308,0,-0.2658747087341181,0,-0.5471467950138524,2.0925086639221235,0,24.010988734903506,0,0
2492,439.6540833890374,736.773885449413,121.23457556169144,86.29653233096741,4.7201669214010735,16.522576558938947,Deposition,0,1,77.98931932982039,0,1.7332466226413283,0,-0.11758767087463584,0,-0.263113421463965,0,-0.5474254320191934,2.7473626322314137,0,29.322857119863276,0,0
2493,442.60315766400345,741.9212708615632,109.10486591726544,98.05705020712642,5.719135493236188,20.99320481935188,CMP,0,0,120.06298279913234,0,1.8470810496921894,0,-0.10870094061677682,0,-0.1849158564023896,0,-0.5357796670522474,2.9409695523526067,0,32.70588341948128,0,0
2494,471.6544800520322,760.0534912331383,105.65419139095653,87.07441992371014,5.230578597041202,18.059299817215365,Lithography,0,3,94.46058710147678,0,1.447058500317414,0,-0.129197932755662,0,-0.22909418067387277,0,-0.5073413657738981,2.6656418369719646,0,27.873274545542582,0,0
2495,431.1523965858112,728.2236487488129,121.06505401419186,90.64341654540966,3.5379653939583573,22.87197824833814,Deposition,0,1,80.92026753398864,1,3.6985883098669365,0,-0.059435532415048176,1,5.959609988387404e-05,0,-0.2576559056798424,6.892364304796619,1,79.284138201612,3,1
